event_id,session,sr_symbol,meeting_no,meeting_date,kind,draft_symbol,symbol_source,as_amended,subject,result,stated_yes,stated_no,stated_abstain,n_yes,n_no,n_abstain,totals_match
75-SR8-6,75,A/C.3/75/SR.8,8,16 November 2020,paragraph,A/C.3/75/L.81,subject,0,the proposal contained in document A/C.3/75/L.81 to amend paragraph 23 (a) of draft resolution A/C.3/75/L.18/Rev.1,rejected,19,110,31,19,110,31,1
75-SR8-7,75,A/C.3/75/SR.8,8,16 November 2020,paragraph,A/C.3/75/L.82,subject,0,the proposal contained in document A/C.3/75/L.82 to amend paragraph 23 (c) of draft resolution A/C.3/75/L.18/Rev.1,rejected,23,108,31,23,108,31,1
75-SR8-8,75,A/C.3/75/SR.8,8,16 November 2020,paragraph,A/C.3/75/L.83,subject,0,"the proposal contained in document A/C.3/75/L.83 to amend paragraphs 21, 23 (f) and 26 of draft resolution A/C.3/75/L.18/Rev.1",rejected,24,103,37,24,103,37,1
75-SR8-9,75,A/C.3/75/SR.8,8,16 November 2020,paragraph,A/C.3/75/L.84,subject,0,"the proposal contained in document A/C.3/75/L.84 to amend the twenty-third preambular paragraph and paragraphs 14, 17, 18 and 23 (f) of draft resolution A/C.3/75/L.18/Rev.1",rejected,11,121,32,11,121,32,1
75-SR8-10,75,A/C.3/75/SR.8,8,16 November 2020,paragraph,A/C.3/75/L.73,subject,0,the proposal contained in document A/C.3/75/L.73 to amend the ninth preambular paragraph and paragraphs 2 and 3 of draft resolution A/C.3/75/L.17,rejected,6,141,18,6,141,18,1
75-SR8-11,75,A/C.3/75/SR.8,8,16 November 2020,paragraph,A/C.3/75/L.86,subject,0,the proposal contained in document A/C.3/75/L.86 to amend paragraph 10 of draft resolution A/C.3/75/L.17,rejected,1,153,11,1,153,11,1
75-SR9-1,75,A/C.3/75/SR.9,9,16 November 2020,paragraph,A/C.3/75/L.59,subject,0,the proposal contained in document A/C.3/75/L.59 to amend the sixteenth preambular paragraph of draft resolution A/C.3/75/L.19/Rev.1,rejected,22,108,33,22,108,33,1
75-SR9-2,75,A/C.3/75/SR.9,9,16 November 2020,paragraph,A/C.3/75/L.60,subject,0,the proposal contained in document A/C.3/75/L.60 to amend the final preambular paragraph of draft resolution A/C.3/75/L.19/Rev.1,rejected,19,105,36,19,105,36,1
75-SR9-3,75,A/C.3/75/SR.9,9,16 November 2020,paragraph,A/C.3/75/L.61,subject,0,the proposal contained in document A/C.3/75/L.61 to amend paragraph 6 (b) of draft resolution A/C.3/75/L.19/Rev.1,rejected,33,104,24,33,104,24,1
75-SR9-4,75,A/C.3/75/SR.9,9,16 November 2020,paragraph,A/C.3/75/L.62,subject,0,the proposal contained in document A/C.3/75/L.62 to amend paragraph 6 (d) of draft resolution A/C.3/75/L.19/Rev.1,rejected,24,105,31,24,105,31,1
75-SR9-5,75,A/C.3/75/SR.9,9,16 November 2020,paragraph,A/C.3/75/L.63,subject,0,the proposal contained in document A/C.3/75/L.63 to amend paragraph 11 of draft resolution A/C.3/75/L.19/Rev.1,rejected,10,106,42,10,106,42,1
75-SR9-6,75,A/C.3/75/SR.9,9,16 November 2020,paragraph,A/C.3/75/L.64,subject,0,the proposal contained in document A/C.3/75/L.64 to amend paragraph 13 of draft resolution A/C.3/75/L.19/Rev.1,rejected,13,107,37,13,107,37,1
75-SR9-7,75,A/C.3/75/SR.9,9,16 November 2020,paragraph,A/C.3/75/L.65,subject,0,the proposal contained in document A/C.3/75/L.65 to amend paragraph 17 of draft resolution A/C.3/75/L.19/Rev.1,rejected,20,103,36,20,103,36,1
75-SR9-8,75,A/C.3/75/SR.9,9,16 November 2020,paragraph,A/C.3/75/L.69,subject,0,the proposal contained in document A/C.3/75/L.69 to amend the final preambular paragraph of draft resolution A/C.3/75/L.19/Rev.1,rejected,12,117,28,12,117,28,1
75-SR9-9,75,A/C.3/75/SR.9,9,16 November 2020,paragraph,A/C.3/75/L.70,subject,0,the proposal contained in document A/C.3/75/L.70 to amend paragraph 15 of draft resolution A/C.3/75/L.19/Rev.1,rejected,17,113,33,17,113,33,1
75-SR9-10,75,A/C.3/75/SR.9,9,16 November 2020,paragraph,A/C.3/75/L.71,subject,0,the proposal contained in document A/C.3/75/L.71 to amend paragraph 6 (i) of draft resolution A/C.3/75/L.19/Rev.1,rejected,20,102,38,20,102,38,1
75-SR9-11,75,A/C.3/75/SR.9,9,16 November 2020,draft,A/C.3/75/L.19/Rev.1,subject,0,draft resolution A/C.3/75/L.19/Rev.1,adopted,170,0,11,170,0,11,1
75-SR9-12,75,A/C.3/75/SR.9,9,16 November 2020,paragraph,A/C.3/75/L.74,subject,0,the proposal contained in document A/C.3/75/L.74 to amend the ninth preambular paragraph and paragraphs 1 and 5 of draft resolution A/C.3/75/L.15,rejected,5,136,20,5,136,20,1
75-SR9-13,75,A/C.3/75/SR.9,9,16 November 2020,draft,A/C.3/75/L.48,subject,0,draft resolution A/C.3/75/L.48,adopted,174,0,7,174,0,7,1
75-SR10-1,75,A/C.3/75/SR.10,10,17 November 2020,draft,A/C.3/75/L.24,subject,0,draft resolution A/C.3/75/L.24,adopted,125,52,7,125,52,7,1
75-SR10-2,75,A/C.3/75/SR.10,10,17 November 2020,draft,A/C.3/75/L.23,subject,0,draft resolution A/C.3/75/L.23,adopted,128,53,2,128,53,2,1
75-SR10-3,75,A/C.3/75/SR.10,10,17 November 2020,draft,A/C.3/75/L.25,subject,0,draft resolution A/C.3/75/L.25,adopted,121,54,8,121,54,8,1
75-SR10-4,75,A/C.3/75/SR.10,10,17 November 2020,draft,A/C.3/75/L.26,subject,0,draft resolution A/C.3/75/L.26,adopted,186,2,0,186,2,0,1
75-SR10-5,75,A/C.3/75/SR.10,10,17 November 2020,draft,A/C.3/75/L.28,subject,0,"draft resolution A/C.3/75/L.28, as orally corrected",adopted,131,54,1,131,54,1,1
75-SR10-6,75,A/C.3/75/SR.10,10,17 November 2020,draft,A/C.3/75/L.29,subject,0,draft resolution A/C.3/75/L.29,adopted,133,24,29,133,24,29,1
75-SR11-1,75,A/C.3/75/SR.11,11,17 November 2020,motion,A/C.3/75/L.54,subject,0,the proposal contained in document A/C.3/75/L.54 to amend draft resolution A/C.3/75/L.41,adopted,95,69,17,95,69,17,1
75-SR11-2,75,A/C.3/75/SR.11,11,17 November 2020,draft,A/C.3/75/L.41,subject,1,"draft resolution A/C.3/75/L.41, as amended",adopted,120,39,24,120,39,24,1
75-SR12-1,75,A/C.3/75/SR.12,12,18 November 2020,draft,A/C.3/75/L.49,subject,0,draft resolution A/C.3/75/L.49,adopted,122,2,53,122,2,53,1
75-SR12-2,75,A/C.3/75/SR.12,12,18 November 2020,draft,A/C.3/75/L.31/Rev.1,subject,0,draft resolution A/C.3/75/L.31/Rev.1,adopted,79,32,64,79,32,64,1
75-SR12-3,75,A/C.3/75/SR.12,12,18 November 2020,draft,A/C.3/75/L.32,subject,0,draft resolution A/C.3/75/L.32,adopted,63,22,85,63,22,85,1
75-SR13-1,75,A/C.3/75/SR.13,13,18 November 2020,draft,A/C.3/75/L.34,subject,0,draft resolution A/C.3/75/L.34,adopted,131,9,31,131,9,31,1
75-SR13-2,75,A/C.3/75/SR.13,13,18 November 2020,draft,A/C.3/75/L.33,subject,0,draft resolution A/C.3/75/L.33,adopted,99,13,61,99,13,61,1
75-SR14-1,75,A/C.3/75/SR.14,14,19 November 2020,draft,A/C.3/75/L.7/Rev.1,subject,0,draft resolution A/C.3/75/L.7/Rev.1,adopted,174,2,0,174,2,0,1
75-SR14-2,75,A/C.3/75/SR.14,14,19 November 2020,draft,A/C.3/75/L.44,subject,0,draft resolution A/C.3/75/L.44,adopted,115,3,60,115,3,60,1
75-SR14-3,75,A/C.3/75/SR.14,14,19 November 2020,draft,A/C.3/75/L.45,subject,0,draft resolution A/C.3/75/L.45,adopted,163,5,10,163,5,10,1
75-SR14-4,75,A/C.3/75/SR.14,14,19 November 2020,motion,A/C.3/75/L.52,subject,0,the proposal contained in document A/C.3/75/L.52 to amend draft resolution A/C.3/75/L.22,rejected,14,18,115,14,18,115,1
75-SR14-5,75,A/C.3/75/SR.14,14,19 November 2020,motion,A/C.3/75/L.53,subject,0,the proposal contained in document A/C.3/75/L.53 to amend draft resolution A/C.3/75/L.22,rejected,8,22,114,8,22,114,1
75-SR15-1,75,A/C.3/75/SR.15,15,19 November 2020,draft,A/C.3/75/L.50/Rev.1,subject,1,"draft resolution A/C.3/75/L.50/Rev.1, as orally revised",adopted,124,12,44,124,12,44,1
75-SR15-2,75,A/C.3/75/SR.15,15,19 November 2020,amendment,A/C.3/75/L.37,subject,0,an oral amendment to paragraph 7 (b) of draft resolution A/C.3/75/L.37,rejected,40,94,21,40,94,21,1
75-SR15-3,75,A/C.3/75/SR.15,15,19 November 2020,draft,A/C.3/75/L.37,subject,0,draft resolution A/C.3/75/L.37 as a whole,adopted,122,0,56,122,0,56,1
76-SR7-1,76,A/C.3/76/SR.7,7,5 November 2021,draft,A/C.3/76/L.62,subject,0,draft resolution A/C.3/76/L.62,adopted,107,2,59,107,2,59,1
76-SR7-2,76,A/C.3/76/SR.7,7,5 November 2021,draft,A/C.3/76/L.46,subject,0,draft resolution A/C.3/76/L.46,adopted,158,6,10,158,6,10,1
76-SR7-3,76,A/C.3/76/SR.7,7,5 November 2021,draft,A/C.3/76/L.35,subject,0,draft resolution A/C.3/76/L.35,adopted,176,1,1,176,1,1,1
76-SR8-1,76,A/C.3/76/SR.8,8,9 November 2021,draft,A/C.3/76/L.42,subject,0,draft resolution A/C.3/76/L.42,adopted,122,51,6,122,51,6,1
76-SR8-2,76,A/C.3/76/SR.8,8,9 November 2021,draft,A/C.3/76/L.38,subject,0,draft resolution A/C.3/76/L.38,adopted,126,52,0,126,52,0,1
76-SR8-3,76,A/C.3/76/SR.8,8,9 November 2021,draft,A/C.3/76/L.39,subject,0,draft resolution A/C.3/76/L.39,adopted,124,54,0,124,54,0,1
76-SR8-4,76,A/C.3/76/SR.8,8,9 November 2021,draft,A/C.3/76/L.40,subject,0,draft resolution A/C.3/76/L.40,adopted,126,55,0,126,55,0,1
76-SR8-5,76,A/C.3/76/SR.8,8,9 November 2021,draft,A/C.3/76/L.41,subject,0,draft resolution A/C.3/76/L.41,adopted,127,25,28,127,25,28,1
76-SR8-6,76,A/C.3/76/SR.8,8,9 November 2021,draft,A/C.3/76/L.44,subject,0,draft resolution A/C.3/76/L.44,adopted,117,54,9,117,54,9,1
76-SR8-7,76,A/C.3/76/SR.8,8,9 November 2021,draft,A/C.3/76/L.47,subject,0,draft resolution A/C.3/76/L.47,adopted,180,2,0,180,2,0,1
76-SR9-1,76,A/C.3/76/SR.9,9,12 November 2021,draft,A/C.3/76/L.59,subject,0,draft resolution A/C.3/76/L.59,adopted,173,0,5,173,0,5,1
76-SR9-2,76,A/C.3/76/SR.9,9,12 November 2021,draft,A/C.3/76/L.57/Rev.1,subject,0,draft resolution A/C.3/76/L.57/Rev.1,adopted,121,2,53,121,2,53,1
76-SR11-1,76,A/C.3/76/SR.11,11,15 November 2021,draft,A/C.3/76/L.19/Rev.1,subject,0,draft resolution A/C.3/76/L.19/Rev.1,adopted,182,2,0,182,2,0,1
76-SR11-2,76,A/C.3/76/SR.11,11,15 November 2021,draft,A/C.3/76/L.61/Rev.1,subject,0,draft resolution A/C.3/76/L.61/Rev.1,adopted,125,17,35,125,17,35,1
76-SR13-1,76,A/C.3/76/SR.13,13,17 November 2021,draft,A/C.3/76/L.28,subject,0,draft resolution A/C.3/76/L.28,adopted,79,30,71,79,30,71,1
76-SR13-2,76,A/C.3/76/SR.13,13,17 November 2021,draft,A/C.3/76/L.29,subject,0,draft resolution A/C.3/76/L.29,adopted,64,20,93,64,20,93,1
76-SR14-1,76,A/C.3/76/SR.14,14,17 November 2021,draft,A/C.3/76/L.31/Rev.1,subject,1,"draft resolution A/C.3/76/L.31/Rev.1, as orally revised",adopted,95,13,66,95,13,66,1
76-SR16-1,76,A/C.3/76/SR.16,16,18 November 2021,draft,A/C.3/76/L.55/Rev.1,subject,1,"draft resolution A/C.3/76/L.55/Rev.1, as orally revised",adopted,171,0,7,171,0,7,1
76-SR16-2,76,A/C.3/76/SR.16,16,18 November 2021,paragraph,A/C.3/76/L.45/Rev.1,subject,0,the proposal to amend the ninth preambular paragraph of draft resolution A/C.3/76/L.45/Rev.1,rejected,56,89,12,56,89,12,1
76-SR16-3,76,A/C.3/76/SR.16,16,18 November 2021,paragraph,A/C.3/76/L.45/Rev.1,subject,0,the proposal to amend paragraph 7 of draft resolution A/C.3/76/L.45/Rev.1,rejected,58,90,13,58,90,13,1
77-SR45-1,77,A/C.3/77/SR.45,45,4 November 2022,amendment,A/C.3/77/L.52,subject,0,the proposed amendment contained in document A/C.3/77/L.52,adopted,63,23,65,63,23,65,1
77-SR45-2,77,A/C.3/77/SR.45,45,4 November 2022,draft,A/C.3/77/L.5,subject,1,"draft resolution A/C.3/77/L.5, as orally revised and amended",adopted,105,52,15,105,52,15,1
77-SR46-1,77,A/C.3/77/SR.46,46,10 November 2022,amendment,A/C.3/77/L.56,subject,0,the amendment proposed by Guatemala in document A/C.3/77/L.56,rejected,36,95,31,36,95,31,1
77-SR46-2,77,A/C.3/77/SR.46,46,10 November 2022,amendment,A/C.3/77/L.57,subject,0,the amendment proposed by the Russian Federation in document A/C.3/77/L.57,rejected,30,96,35,30,96,35,1
77-SR46-3,77,A/C.3/77/SR.46,46,10 November 2022,amendment,A/C.3/77/L.58,subject,0,the amendment proposed by the Russian Federation in document A/C.3/77/L.58,rejected,37,99,27,37,99,27,1
77-SR46-4,77,A/C.3/77/SR.46,46,10 November 2022,amendment,A/C.3/77/L.59,subject,0,the amendment proposed by the Russian Federation in document A/C.3/77/L.59,rejected,41,104,18,41,104,18,1
77-SR46-5,77,A/C.3/77/SR.46,46,10 November 2022,amendment,A/C.3/77/L.60,subject,0,the amendment proposed by the Russian Federation in document A/C.3/77/L.60,rejected,49,95,18,49,95,18,1
77-SR46-6,77,A/C.3/77/SR.46,46,10 November 2022,amendment,A/C.3/77/L.61,subject,0,the amendment proposed by Egypt in document A/C.3/77/L.61,rejected,38,95,26,38,95,26,1
77-SR46-7,77,A/C.3/77/SR.46,46,10 November 2022,amendment,A/C.3/77/L.62,subject,0,the amendment proposed by Egypt in document A/C.3/77/L.62,rejected,49,95,17,49,95,17,1
77-SR46-8,77,A/C.3/77/SR.46,46,10 November 2022,amendment,A/C.3/77/L.64,subject,0,the amendment proposed by Egypt in document A/C.3/77/L.64,rejected,57,88,14,57,88,14,1
77-SR46-9,77,A/C.3/77/SR.46,46,10 November 2022,amendment,A/C.3/77/L.65,subject,0,the amendment proposed by Egypt in document A/C.3/77/L.65,rejected,61,86,14,61,86,14,1
77-SR46-10,77,A/C.3/77/SR.46,46,10 November 2022,draft,A/C.3/77/L.21/Rev.1,subject,1,"draft resolution A/C.3/77/L.21/Rev.1, as a whole, as orally revised",adopted,166,0,14,166,0,14,1
77-SR46-11,77,A/C.3/77/SR.46,46,10 November 2022,draft,A/C.3/77/L.30,subject,0,draft resolution A/C.3/77/L.30,adopted,122,50,5,122,50,5,1
77-SR46-12,77,A/C.3/77/SR.46,46,10 November 2022,draft,A/C.3/77/L.24,subject,0,draft resolution A/C.3/77/L.24,adopted,128,24,28,128,24,28,1
77-SR47-1,77,A/C.3/77/SR.47,47,10 November 2022,draft,A/C.3/77/L.26,subject,0,draft resolution A/C.3/77/L.26,adopted,123,53,1,123,53,1,1
77-SR47-2,77,A/C.3/77/SR.47,47,10 November 2022,draft,A/C.3/77/L.27,subject,0,draft resolution A/C.3/77/L.27,adopted,117,54,10,117,54,10,1
77-SR47-3,77,A/C.3/77/SR.47,47,10 November 2022,draft,A/C.3/77/L.28,subject,0,draft resolution A/C.3/77/L.28,adopted,126,53,1,126,53,1,1
77-SR48-1,77,A/C.3/77/SR.48,48,11 November 2022,motion,A/C.3/77/L.66,subject,0,the proposal contained in document A/C.3/77/L.66 to amend draft resolution A/C.3/75/L.42,rejected,51,88,26,51,88,26,1
77-SR48-2,77,A/C.3/77/SR.48,48,11 November 2022,draft,A/C.3/77/L.42,subject,0,draft resolution A/C.3/77/L.42,adopted,131,1,45,131,1,45,1
77-SR49-1,77,A/C.3/77/SR.49,49,11 November 2022,motion,A/C.3/77/L.54,subject,0,the proposal contained in document A/C.3/77/L.54 to amend draft resolution A/C.3/77/L.44/Rev.1,adopted,103,68,13,103,68,13,1
77-SR49-2,77,A/C.3/77/SR.49,49,11 November 2022,draft,A/C.3/77/L.44/Rev.1,subject,1,"draft resolution A/C.3/77/L.44/Rev.1, as amended",adopted,126,37,24,126,37,24,1
77-SR52-1,77,A/C.3/77/SR.52,52,16 November 2022,draft,A/C.3/77/L.34,subject,0,draft resolution A/C.3/77/L.34,adopted,79,28,68,79,28,68,1
77-SR52-2,77,A/C.3/77/SR.52,52,16 November 2022,draft,A/C.3/77/L.35,subject,0,draft resolution A/C.3/77/L.35,adopted,78,14,79,78,14,79,1
77-SR53-1,77,A/C.3/77/SR.53,53,16 November 2022,draft,A/C.3/77/L.36/Rev.1,subject,0,"draft resolution HYPERLINK ""https://undocs.org/en/A/C.3/77/L.36/Rev.1"" A/C.3/77/L.36/Rev.1",adopted,90,14,68,90,14,68,1
77-SR54-1,77,A/C.3/77/SR.54,54,17 November 2022,draft,A/C.3/77/L.53,subject,0,draft resolution A/C.3/77/L.53,adopted,113,4,59,113,4,59,1
77-SR54-2,77,A/C.3/77/SR.54,54,17 November 2022,draft,A/C.3/77/L.23/Rev.1,subject,0,draft resolution A/C.3/77/L.23/Rev.1,adopted,126,17,36,126,17,36,1
77-SR54-3,77,A/C.3/77/SR.54,54,17 November 2022,draft,A/C.3/77/L.50,subject,0,draft resolution A/C.3/77/L.50,adopted,167,5,7,167,5,7,1
77-SR55-1,77,A/C.3/77/SR.55,55,17 November 2022,draft,A/C.3/77/L.13/Rev.1,subject,0,draft resolution A/C.3/77/L.13/Rev.1,adopted,116,9,45,116,9,45,1
78-SR47-1,78,A/C.3/78/SR.47,47,3 November 2023,amendment,A/C.3/78/L.58,subject,0,the amendment in document A/C.3/78/L.58,adopted,66,26,67,66,26,67,1
78-SR47-2,78,A/C.3/78/SR.47,47,3 November 2023,draft,A/C.3/78/L.7,subject,1,"draft resolution A/C.3/78/L.7, as amended",adopted,112,50,14,112,50,14,1
78-SR48-1,78,A/C.3/78/SR.48,48,7 November 2023,draft,A/C.3/78/L.26,subject,0,draft resolution A/C.3/78/L.26,adopted,121,3,41,121,3,41,1
78-SR48-2,78,A/C.3/78/SR.48,48,7 November 2023,draft,A/C.3/78/L.28,subject,0,draft resolution A/C.3/78/L.28,adopted,121,4,42,121,4,42,1
78-SR48-3,78,A/C.3/78/SR.48,48,7 November 2023,draft,A/C.3/78/L.29,subject,0,draft resolution A/C.3/78/L.29,adopted,126,52,6,126,52,6,1
78-SR48-4,78,A/C.3/78/SR.48,48,7 November 2023,draft,A/C.3/78/L.32,subject,0,draft resolution A/C.3/78/L.32,adopted,123,54,7,123,54,7,1
78-SR48-5,78,A/C.3/78/SR.48,48,7 November 2023,draft,A/C.3/78/L.38,subject,0,draft resolution A/C.3/78/L.38,adopted,128,52,0,128,52,0,1
78-SR48-6,78,A/C.3/78/SR.48,48,7 November 2023,draft,A/C.3/78/L.44,subject,0,draft resolution A/C.3/78/L.44,adopted,130,54,0,130,54,0,1
78-SR48-7,78,A/C.3/78/SR.48,48,7 November 2023,draft,A/C.3/78/L.45,subject,0,draft resolution A/C.3/78/L.45,adopted,128,54,0,128,54,0,1
78-SR48-8,78,A/C.3/78/SR.48,48,7 November 2023,draft,A/C.3/78/L.46,subject,0,draft resolution A/C.3/78/L.46,adopted,131,26,25,131,26,25,1
78-SR49-1,78,A/C.3/78/SR.49,49,10 November 2023,draft,A/C.3/78/L.24,subject,0,draft resolution A/C.3/78/L.24,adopted,168,5,9,168,5,9,1
78-SR49-2,78,A/C.3/78/SR.49,49,10 November 2023,amendment,A/C.3/78/L.63,subject,0,the Russian amendment in document A/C.3/78/L.63,rejected,13,91,45,13,91,45,1
78-SR50-1,78,A/C.3/78/SR.50,50,10 November 2023,amendment,A/C.3/78/L.66,subject,0,the amendment introduced by the Russian Federation and contained in document A/C.3/78/L.66,rejected,46,71,31,46,71,31,1
78-SR50-2,78,A/C.3/78/SR.50,50,10 November 2023,amendment,A/C.3/78/L.67,subject,0,the amendment introduced by Egypt and contained in document A/C.3/78/L.67,rejected,61,84,7,61,84,7,1
78-SR50-3,78,A/C.3/78/SR.50,50,10 November 2023,amendment,A/C.3/78/L.68,subject,0,the amendment introduced by Egypt and contained in document A/C.3/78/L.68,rejected,55,85,12,55,85,12,1
78-SR50-4,78,A/C.3/78/SR.50,50,10 November 2023,amendment,A/C.3/78/L.69,subject,0,the amendment introduced by Egypt and contained in document A/C.3/78/L.69,rejected,63,82,11,63,82,11,1
78-SR50-5,78,A/C.3/78/SR.50,50,10 November 2023,draft,A/C.3/78/L.51,subject,0,draft resolution A/C.3/78/L.51 as a whole,adopted,146,1,25,146,1,25,1
78-SR50-6,78,A/C.3/78/SR.50,50,10 November 2023,draft,A/C.3/78/L.57,subject,0,draft resolution A/C.3/78/L.57,adopted,174,0,2,174,0,2,1
78-SR51-1,78,A/C.3/78/SR.51,51,14 November 2023,draft,A/C.3/78/L.64,subject,0,draft resolution A/C.3/78/L.64,adopted,109,4,63,109,4,63,1
78-SR53-1,78,A/C.3/78/SR.53,53,15 November 2023,draft,A/C.3/78/L.41,subject,0,draft resolution A/C.3/78/L.41,adopted,80,29,65,80,29,65,1
78-SR53-2,78,A/C.3/78/SR.53,53,15 November 2023,draft,A/C.3/78/L.42,subject,0,draft resolution A/C.3/78/L.42,adopted,77,14,79,77,14,79,1
78-SR54-1,78,A/C.3/78/SR.54,54,15 November 2023,draft,A/C.3/78/L.43,subject,1,"draft resolution A/C.3/78/L.43, as orally revised",adopted,86,15,73,86,15,73,1
78-SR56-1,78,A/C.3/78/SR.56,56,16 November 2023,draft,A/C.3/78/L.60/Rev.1,subject,0,draft resolution A/C.3/78/L.60/Rev.1,adopted,124,17,39,124,17,39,1
79-SR47-1,79,A/C.3/79/SR.47,47,11 November 2024,draft,A/C.3/79/L.21/Rev.1,subject,0,draft resolution A/C.3/79/L.21/Rev.1,adopted,168,1,7,168,1,7,1
79-SR47-2,79,A/C.3/79/SR.47,47,11 November 2024,amendment,A/C.3/79/L.51,subject,0,the amendment contained in document A/C.3/79/L.51,adopted,66,43,51,66,43,51,1
79-SR47-3,79,A/C.3/79/SR.47,47,11 November 2024,draft,A/C.3/79/L.2,subject,1,"draft resolution A/C.3/79/L.2 as a whole, as amended",adopted,116,54,11,116,54,11,1
79-SR49-1,79,A/C.3/79/SR.49,49,13 November 2024,draft,A/C.3/79/L.24,subject,0,draft resolution A/C.3/79/L.24,adopted,124,51,6,124,51,6,1
79-SR49-2,79,A/C.3/79/SR.49,49,13 November 2024,draft,A/C.3/79/L.25,subject,0,draft resolution A/C.3/79/L.25,adopted,127,55,0,127,55,0,1
79-SR49-3,79,A/C.3/79/SR.49,49,13 November 2024,draft,A/C.3/79/L.26,subject,0,draft resolution A/C.3/79/L.26,adopted,120,55,8,120,55,8,1
79-SR49-4,79,A/C.3/79/SR.49,49,13 November 2024,draft,A/C.3/79/L.27,subject,0,draft resolution A/C.3/79/L.27,adopted,130,54,0,130,54,0,1
79-SR49-5,79,A/C.3/79/SR.49,49,13 November 2024,draft,A/C.3/79/L.28,subject,0,draft resolution A/C.3/79/L.28,adopted,129,25,30,129,25,30,1
79-SR50-1,79,A/C.3/79/SR.50,50,14 November 2024,amendment,A/C.3/79/L.55,subject,0,the amendment contained in document A/C.3/79/L.55,rejected,34,93,26,34,93,26,1
79-SR50-2,79,A/C.3/79/SR.50,50,14 November 2024,amendment,A/C.3/79/L.56,subject,0,the amendment contained in document A/C.3/79/L.56,rejected,28,91,33,28,91,33,1
79-SR50-3,79,A/C.3/79/SR.50,50,14 November 2024,amendment,A/C.3/79/L.57,subject,0,the amendment contained in document A/C.3/79/L.57,rejected,29,92,31,29,92,31,1
79-SR50-4,79,A/C.3/79/SR.50,50,14 November 2024,amendment,A/C.3/79/L.58,subject,0,the amendment contained in document A/C.3/79/L.58,rejected,36,89,29,36,89,29,1
79-SR50-5,79,A/C.3/79/SR.50,50,14 November 2024,amendment,A/C.3/79/L.59,subject,0,the amendment contained in document A/C.3/79/L.59,rejected,40,87,24,40,87,24,1
79-SR50-6,79,A/C.3/79/SR.50,50,14 November 2024,amendment,A/C.3/79/L.60,subject,0,the amendment contained in document A/C.3/79/L.60,rejected,45,90,21,45,90,21,1
79-SR50-7,79,A/C.3/79/SR.50,50,14 November 2024,amendment,A/C.3/79/L.61,subject,0,the amendment contained in document A/C.3/79/L.61,rejected,57,81,19,57,81,19,1
79-SR50-8,79,A/C.3/79/SR.50,50,14 November 2024,amendment,A/C.3/79/L.63,subject,0,the amendment contained in document A/C.3/79/L.63,rejected,46,88,19,46,88,19,1
79-SR50-9,79,A/C.3/79/SR.50,50,14 November 2024,amendment,A/C.3/79/L.64,subject,0,the amendment contained in document A/C.3/79/L.64,rejected,36,89,25,36,89,25,1
79-SR50-10,79,A/C.3/79/SR.50,50,14 November 2024,amendment,A/C.3/79/L.65,subject,0,the amendment contained in document A/C.3/79/L.65,rejected,50,85,21,50,85,21,1
79-SR50-11,79,A/C.3/79/SR.50,50,14 November 2024,draft,A/C.3/79/L.17/Rev.1,subject,0,draft resolution A/C.3/79/L.17/Rev.1 as a whole,adopted,170,1,13,170,1,13,1
79-SR51-1,79,A/C.3/79/SR.51,51,14 November 2024,draft,A/C.3/79/L.33,subject,0,draft resolution A/C.3/79/L.33,adopted,111,5,62,111,5,62,1
79-SR51-2,79,A/C.3/79/SR.51,51,14 November 2024,draft,A/C.3/79/L.49,subject,0,draft resolution A/C.3/79/L.49,adopted,170,6,9,170,6,9,1
79-SR51-3,79,A/C.3/79/SR.51,51,14 November 2024,amendment,A/C.3/79/L.62,subject,0,the amendment in document A/C.3/79/L.62,rejected,47,78,26,47,78,26,1
79-SR51-4,79,A/C.3/79/SR.51,51,14 November 2024,draft,A/C.3/79/L.47,subject,0,draft resolution A/C.3/79/L.47,adopted,130,0,53,130,0,53,1
79-SR52-1,79,A/C.3/79/SR.52,52,18 November 2024,amendment,A/C.3/79/L.68,subject,0,the amendment contained in document A/C.3/79/L.68,rejected,42,98,31,42,98,31,1
79-SR52-2,79,A/C.3/79/SR.52,52,18 November 2024,paragraph,A/C.3/79/L.10/Rev.1,subject,0,paragraph 26 of draft resolution A/C.3/79/L.10/Rev.1,retained,120,40,19,120,40,19,1
79-SR52-3,79,A/C.3/79/SR.52,52,18 November 2024,paragraph,A/C.3/79/L.16/Rev.1,subject,0,the seventeenth preambular paragraph of draft resolution A/C.3/79/L.16/Rev.1,retained,101,10,47,101,10,47,1
79-SR53-1,79,A/C.3/79/SR.53,53,18 November 2024,amendment,A/C.3/79/L.54,subject,0,the amendment contained in document A/C.3/79/L.54,adopted,105,65,13,105,65,13,1
79-SR53-2,79,A/C.3/79/SR.53,53,18 November 2024,draft,A/C.3/79/L.37/Rev.1,subject,1,"draft resolution A/C.3/79/L.37/Rev.1, as amended",adopted,131,36,21,131,36,21,1
79-SR54-1,79,A/C.3/79/SR.54,54,20 November 2024,draft,A/C.3/79/L.41,subject,0,draft resolution A/C.3/79/L.41,adopted,77,28,66,77,28,66,1
79-SR54-2,79,A/C.3/79/SR.54,54,20 November 2024,draft,A/C.3/79/L.44,subject,0,draft resolution A/C.3/79/L.44,adopted,78,16,78,78,16,78,1
